tx_count,unique_senders,unique_receivers,active_pairs,avg_tx_per_sec,max_tx_in_1sec,min_interarrival,std_interarrival,top_sender_share,same_pair_ratio,sender_entropy,sin_hour,cos_hour,rate_deviation,label,attack_type
6,6,1,6,0.1,1,6,2.315167,0.166667,0.166667,2.584963,0,-1,-29,0,"normal"
4,4,1,4,0.066667,1,12,3.265986,0.25,0.25,2,1,0,-4,0,"normal"
23,8,1,8,0.383333,1,1,1.852517,0.26087,0.26087,2.583162,-1,0,8,0,"normal"
3,3,1,3,0.05,1,20,4,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
5,5,1,5,0.083333,1,6,3.201562,0.2,0.2,2.321928,0.707107,-0.707107,-17,0,"normal"
3,3,1,3,0.05,1,12,5.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
8,6,1,6,0.133333,1,3,3.57999,0.25,0.25,2.5,1,0,0,0,"normal"
27,10,1,10,0.45,1,1,1.199112,0.259259,0.259259,2.952257,-0.707107,-0.707107,1,0,"normal"
3,2,1,2,0.05,1,14,6,0.666667,0.666667,0.918296,1,0,-5,0,"normal"
11,10,1,10,0.183333,1,3,2.051828,0.181818,0.181818,3.277613,-0.258819,0.965926,6,0,"normal"
13,6,1,6,0.216667,1,1,4.064583,0.384615,0.384615,2.287784,0.258819,0.965926,9,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
23,6,1,6,0.383333,1,1,2.274999,0.434783,0.434783,1.83884,0.965926,0.258819,18,0,"normal"
4,4,1,4,0.066667,1,15,1.247219,0.25,0.25,2,0.707107,-0.707107,-18,0,"normal"
7,3,1,3,0.116667,1,3,7.781745,0.571429,0.571429,1.378783,0.866025,0.5,3,0,"normal"
5,5,1,5,0.083333,1,9,2.291288,0.2,0.2,2.321928,0.5,-0.866025,-23,0,"normal"
31,14,1,14,0.516667,1,1,1.093415,0.16129,0.16129,3.49551,-0.5,-0.866025,1,0,"normal"
11,9,1,9,0.183333,1,2,3.528456,0.181818,0.181818,3.095795,0.707107,0.707107,6,0,"normal"
22,10,1,10,0.366667,1,1,1.679542,0.181818,0.181818,3.118078,-0.5,-0.866025,-8,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
11,9,1,9,0.183333,1,2,2.457641,0.181818,0.181818,3.095795,0.5,0.866025,6,0,"normal"
10,7,1,7,0.166667,1,2,3.559026,0.2,0.2,2.721928,-0.258819,0.965926,5,0,"normal"
19,5,1,5,0.316667,1,1,1.393326,0.421053,0.421053,1.721612,-0.866025,-0.5,-3,1,"burst"
24,13,1,13,0.4,1,1,1.087826,0.208333,0.208333,3.351227,-0.5,-0.866025,-6,0,"normal"
6,6,1,6,0.1,1,7,2.57682,0.166667,0.166667,2.584963,0.965926,-0.258819,-6,0,"normal"
3,3,1,3,0.05,1,14,4.5,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
5,4,1,4,0.083333,1,7,3.570714,0.4,0.4,1.921928,0.707107,-0.707107,-17,0,"normal"
5,5,1,5,0.083333,1,9,5.338539,0.2,0.2,2.321928,0.707107,-0.707107,-17,0,"normal"
13,10,1,10,0.216667,1,2,2.229848,0.153846,0.153846,3.238901,-0.5,0.866025,7,0,"normal"
16,5,1,5,0.266667,1,1,1.813529,0.4375,0.4375,1.802421,-1,0,1,1,"burst"
22,12,1,12,0.366667,1,1,1.703671,0.227273,0.227273,3.31764,-0.965926,-0.258819,4,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
3,3,1,3,0.05,1,17,4,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
12,12,1,12,0.2,1,1,0,0.083333,0.083333,3.584963,-0.965926,0.258819,0,1,"sybil"
12,9,1,9,0.2,1,2,2.328409,0.166667,0.166667,3.084963,0.707107,0.707107,7,0,"normal"
7,5,1,5,0.116667,1,2,8.774964,0.428571,0.428571,2.128085,1,0,-1,0,"normal"
14,14,1,14,0.233333,1,1,0,0.071429,0.071429,3.807355,-0.707107,0.707107,6,1,"sybil"
4,4,1,4,0.066667,1,11,4.546061,0.25,0.25,2,0.965926,-0.258819,-8,0,"normal"
11,8,1,8,0.183333,1,2,2.491987,0.181818,0.181818,2.913977,-0.258819,0.965926,6,0,"normal"
4,4,1,4,0.066667,1,13,5.436502,0.25,0.25,2,0.5,-0.866025,-24,0,"normal"
4,4,1,4,0.066667,1,8,3.091206,0.25,0.25,2,0,-1,-31,0,"normal"
3,3,1,3,0.05,1,10,8.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
21,3,1,3,0.35,1,1,0.90967,0.47619,0.47619,1.228576,-0.866025,-0.5,-1,1,"burst"
6,2,1,2,0.1,1,5,3.2,0.5,0.5,1,-0.707107,0.707107,-2,0,"normal"
9,5,1,5,0.15,1,2,4.399929,0.444444,0.444444,2.058814,0,1,5,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
23,9,1,9,0.383333,1,1,1.577869,0.391304,0.391304,2.728596,-0.707107,-0.707107,-3,0,"normal"
10,7,1,7,0.166667,1,2,2.624669,0.2,0.2,2.721928,-0.258819,0.965926,5,0,"normal"
11,5,1,5,0.183333,1,2,6.359245,0.363636,0.363636,2.118078,0.866025,0.5,7,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
14,2,1,2,0.233333,1,1,0.498519,0.5,0.5,1,-0.965926,-0.258819,-4,1,"burst"
9,6,1,6,0.15,1,2,6.708204,0.444444,0.444444,2.281036,0.5,0.866025,4,0,"normal"
23,5,1,5,0.383333,1,1,1.296052,0.434783,0.434783,1.634929,-1,0,8,1,"burst"
3,3,1,3,0.05,1,21,3.5,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
12,8,1,8,0.2,1,2,2.906249,0.166667,0.166667,2.918296,0.258819,0.965926,8,0,"normal"
25,12,1,12,0.416667,1,1,1.240939,0.2,0.2,3.254694,-0.707107,-0.707107,-1,0,"normal"
22,12,1,12,0.366667,1,1,1.89282,0.227273,0.227273,3.295357,-1,0,7,0,"normal"
10,6,1,6,0.166667,1,2,3.269764,0.2,0.2,2.521928,-0.5,0.866025,4,0,"normal"
13,10,1,10,0.216667,1,2,2.059868,0.153846,0.153846,3.238901,-0.258819,0.965926,8,0,"normal"
6,5,1,5,0.1,1,6,2.638181,0.333333,0.333333,2.251629,0.866025,-0.5,-12,0,"normal"
26,14,1,14,0.433333,1,1,1.261111,0.269231,0.269231,3.454041,-1,0,11,0,"normal"
16,5,1,5,0.266667,1,1,3.159465,0.5,0.5,1.774397,0,1,12,0,"normal"
9,7,1,7,0.15,1,2,2.331845,0.222222,0.222222,2.725481,0.707107,0.707107,4,0,"normal"
27,10,1,10,0.45,1,1,1.449852,0.222222,0.222222,2.939349,-0.965926,-0.258819,9,0,"normal"
14,4,1,4,0.233333,1,1,5.877447,0.642857,0.642857,1.483832,0.965926,0.258819,9,0,"normal"
17,5,1,5,0.283333,1,1,4.623311,0.588235,0.588235,1.662799,0.965926,0.258819,12,0,"normal"
13,5,1,5,0.216667,1,2,3.00347,0.307692,0.307692,2.10391,0.866025,0.5,9,0,"normal"
17,5,1,5,0.283333,1,1,1.589762,0.411765,0.411765,1.775523,-0.965926,-0.258819,-1,1,"burst"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
4,4,1,4,0.066667,1,15,0.816497,0.25,0.25,2,0.866025,0.5,0,0,"normal"
27,11,1,11,0.45,1,1,1.387284,0.259259,0.259259,3.008174,-1,0,12,0,"normal"
4,3,1,3,0.066667,1,10,3.771236,0.5,0.5,1.5,0.866025,0.5,0,0,"normal"
31,13,1,13,0.516667,1,1,1.152774,0.225806,0.225806,3.288853,-0.5,-0.866025,1,0,"normal"
30,10,1,10,0.5,1,1,1.217197,0.233333,0.233333,2.947861,-0.866025,-0.5,8,0,"normal"
13,4,1,4,0.216667,1,1,3.76663,0.769231,0.769231,1.14511,0.707107,0.707107,8,0,"normal"
14,8,1,8,0.233333,1,1,2.268905,0.214286,0.214286,2.842371,0,1,10,0,"normal"
22,11,1,11,0.366667,1,1,2.050386,0.227273,0.227273,3.170135,-0.5,-0.866025,-8,0,"normal"
17,10,1,10,0.283333,1,1,1.273222,0.235294,0.235294,3.101881,-0.5,-0.866025,-13,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
9,4,1,4,0.15,1,2,5.385165,0.444444,0.444444,1.836592,0.258819,0.965926,5,0,"normal"
9,6,1,6,0.15,1,2,5.12195,0.222222,0.222222,2.503258,0.707107,0.707107,4,0,"normal"
4,4,1,4,0.066667,1,14,0.942809,0.25,0.25,2,0.866025,-0.5,-14,0,"normal"
26,11,1,11,0.433333,1,1,1.661806,0.230769,0.230769,3.199688,-0.258819,-0.965926,-8,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
5,5,1,5,0.083333,1,9,2.061553,0.2,0.2,2.321928,0.5,-0.866025,-23,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
19,5,1,5,0.316667,1,1,4.666667,0.578947,0.578947,1.634065,0.707107,0.707107,14,0,"normal"
11,8,1,8,0.183333,1,2,2.410394,0.181818,0.181818,2.913977,0.258819,0.965926,7,0,"normal"
10,8,1,8,0.166667,1,2,2.282515,0.2,0.2,2.921928,-0.258819,0.965926,5,0,"normal"
6,6,1,6,0.1,1,6,3.136877,0.166667,0.166667,2.584963,0.258819,-0.965926,-26,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
8,7,1,7,0.133333,1,6,2.441144,0.25,0.25,2.75,0,-1,-27,0,"normal"
10,8,1,8,0.166667,1,3,2.624669,0.2,0.2,2.921928,0.707107,0.707107,5,0,"normal"
11,8,1,8,0.183333,1,2,2.615339,0.181818,0.181818,2.913977,-0.5,0.866025,5,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
7,3,1,3,0.116667,1,1,2.687419,0.428571,0.428571,1.448816,0.258819,0.965926,3,0,"normal"
9,7,1,7,0.15,1,3,3.741657,0.222222,0.222222,2.725481,-0.707107,0.707107,1,0,"normal"
6,2,1,2,0.1,1,1,0.489898,0.5,0.5,1,-0.965926,-0.258819,-12,1,"burst"
9,7,1,7,0.15,1,2,6.071192,0.222222,0.222222,2.725481,0.5,0.866025,4,0,"normal"
7,5,1,5,0.116667,1,1,4.041452,0.285714,0.285714,2.235926,0.866025,0.5,3,0,"normal"
5,4,1,4,0.083333,1,7,3.344772,0.4,0.4,1.921928,0.866025,-0.5,-13,0,"normal"
33,15,1,15,0.55,1,1,1.063878,0.212121,0.212121,3.528757,-0.866025,-0.5,11,0,"normal"
6,4,1,4,0.1,1,9,1.624808,0.333333,0.333333,1.918296,0,-1,-29,0,"normal"
9,6,1,6,0.15,1,2,5.543859,0.333333,0.333333,2.419382,1,0,1,0,"normal"
10,8,1,8,0.166667,1,2,5.013562,0.2,0.2,2.921928,0.5,0.866025,5,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
5,4,1,4,0.083333,1,10,1.870829,0.4,0.4,1.921928,-0.258819,-0.965926,-29,0,"normal"
4,4,1,4,0.066667,1,3,9.104334,0.25,0.25,2,0.707107,0.707107,-1,0,"normal"
6,5,1,5,0.1,1,6,3.286335,0.333333,0.333333,2.251629,0.258819,-0.965926,-26,0,"normal"
5,5,1,5,0.083333,1,4,7.29726,0.2,0.2,2.321928,0,1,1,0,"normal"
35,10,1,10,0.583333,1,1,1.11958,0.314286,0.314286,2.705722,-0.965926,-0.258819,17,0,"normal"
29,13,1,13,0.483333,1,1,1.08032,0.241379,0.241379,3.271222,-0.5,-0.866025,-1,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
9,9,1,9,0.15,1,3,4.145781,0.111111,0.111111,3.169925,-0.5,0.866025,3,0,"normal"
3,3,1,3,0.05,1,23,1,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
5,3,1,3,0.083333,1,8,2.44949,0.6,0.6,1.370951,0.707107,-0.707107,-17,0,"normal"
35,10,1,10,0.583333,1,1,1.253714,0.2,0.2,2.960988,-0.866025,-0.5,13,0,"normal"
3,3,1,3,0.05,1,18,0,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,-0.258819,-0.965926,-31,1,"ddos"
7,5,1,5,0.116667,1,3,3.847799,0.285714,0.285714,2.235926,-0.5,0.866025,1,0,"normal"
3,3,1,3,0.05,1,13,7,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
23,9,1,9,0.383333,1,1,2.568081,0.304348,0.304348,2.640824,-0.5,-0.866025,-7,0,"normal"
12,8,1,8,0.2,1,2,2.442733,0.166667,0.166667,2.918296,0.258819,0.965926,8,0,"normal"
6,5,1,5,0.1,1,7,3.162278,0.333333,0.333333,2.251629,0.965926,-0.258819,-6,0,"normal"
11,3,1,3,0.183333,1,1,7.263608,0.727273,0.727273,1.095795,0.5,0.866025,6,0,"normal"
6,3,1,3,0.1,1,1,7.483315,0.5,0.5,1.459148,0.707107,0.707107,1,0,"normal"
3,3,1,3,0.05,1,16,3,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
12,4,1,4,0.2,1,1,7.011207,0.583333,0.583333,1.551098,0.258819,0.965926,8,0,"normal"
6,6,1,6,0.1,1,6,3.310589,0.166667,0.166667,2.584963,-0.258819,-0.965926,-28,0,"normal"
5,5,1,5,0.083333,1,8,4.81534,0.2,0.2,2.321928,0.965926,-0.258819,-7,0,"normal"
10,4,1,4,0.166667,1,1,4.268749,0.4,0.4,1.721928,0.707107,0.707107,5,0,"normal"
6,5,1,5,0.1,1,7,2.416609,0.333333,0.333333,2.251629,0.965926,-0.258819,-6,0,"normal"
29,12,1,12,0.483333,1,1,1.611106,0.172414,0.172414,3.34163,-0.866025,-0.5,7,0,"normal"
21,3,1,3,0.35,1,1,0.90967,0.47619,0.47619,1.228576,-0.866025,-0.5,-1,1,"burst"
3,3,1,3,0.05,1,12,7.5,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
25,11,1,11,0.416667,1,1,1.290322,0.28,0.28,3.12721,-1,0,10,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
5,5,1,5,0.083333,1,11,1.785357,0.2,0.2,2.321928,0,-1,-30,0,"normal"
28,12,1,12,0.466667,1,1,1.019696,0.178571,0.178571,3.437193,-1,0,13,0,"normal"
3,2,1,2,0.05,1,23,1,0.666667,0.666667,0.918296,0.965926,0.258819,-2,0,"normal"
6,6,1,6,0.1,1,6,2.481935,0.166667,0.166667,2.584963,0.5,-0.866025,-22,0,"normal"
11,7,1,7,0.183333,1,2,3.544009,0.363636,0.363636,2.550341,0.5,0.866025,6,0,"normal"
14,7,1,7,0.233333,1,1,3.342394,0.357143,0.357143,2.495603,0.965926,0.258819,9,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
24,11,1,11,0.4,1,1,1.313015,0.25,0.25,3.058746,-0.965926,-0.258819,6,0,"normal"
34,12,1,12,0.566667,1,1,1.045345,0.352941,0.352941,2.906905,-0.866025,-0.5,12,0,"normal"
6,3,1,3,0.1,1,2,3.97995,0.666667,0.666667,1.251629,-0.258819,0.965926,1,0,"normal"
6,5,1,5,0.1,1,7,2.416609,0.333333,0.333333,2.251629,0,-1,-29,0,"normal"
5,5,1,5,0.083333,1,5,8.746428,0.2,0.2,2.321928,0,1,1,0,"normal"
6,6,1,6,0.1,1,1,0,0.166667,0.166667,2.584963,-0.866025,0.5,-4,1,"sybil"
10,7,1,7,0.166667,1,2,4.570436,0.2,0.2,2.721928,-0.707107,0.707107,2,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
12,10,1,10,0.2,1,2,1.911254,0.166667,0.166667,3.251629,0.258819,0.965926,8,0,"normal"
11,4,1,4,0.183333,1,1,4.011234,0.636364,0.636364,1.491115,0.965926,0.258819,6,0,"normal"
31,12,1,12,0.516667,1,1,1.314872,0.193548,0.193548,3.235351,-1,0,16,0,"normal"
5,4,1,4,0.083333,1,8,2.12132,0.4,0.4,1.921928,0.866025,-0.5,-13,0,"normal"
8,6,1,6,0.133333,1,3,3.251373,0.25,0.25,2.5,0.707107,0.707107,3,0,"normal"
5,5,1,5,0.083333,1,6,3.082207,0.2,0.2,2.321928,-0.258819,-0.965926,-29,0,"normal"
6,6,1,6,0.1,1,7,2.497999,0.166667,0.166667,2.584963,0.866025,-0.5,-12,0,"normal"
3,3,1,3,0.05,1,10,9.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
17,5,1,5,0.283333,1,1,1.34484,0.411765,0.411765,1.775523,-0.965926,-0.258819,-1,1,"burst"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
4,4,1,4,0.066667,1,12,1.247219,0.25,0.25,2,0.5,-0.866025,-24,0,"normal"
4,4,1,4,0.066667,1,10,9.42809,0.25,0.25,2,0.965926,0.258819,-1,0,"normal"
24,14,1,14,0.4,1,1,1.28095,0.25,0.25,3.438722,-0.5,-0.866025,-6,0,"normal"
6,4,1,4,0.1,1,2,8.845338,0.333333,0.333333,1.918296,0.965926,0.258819,1,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
3,2,1,2,0.05,1,18,5,0.666667,0.666667,0.918296,0.965926,0.258819,-2,0,"normal"
13,6,1,6,0.216667,1,1,3.402409,0.384615,0.384615,2.287784,0.965926,-0.258819,1,0,"normal"
23,11,1,11,0.383333,1,1,1.366663,0.217391,0.217391,3.290322,-0.5,-0.866025,-7,0,"normal"
13,5,1,5,0.216667,1,1,7.374882,0.538462,0.538462,1.823026,0.965926,-0.258819,1,0,"normal"
5,4,1,4,0.083333,1,8,2.384848,0.4,0.4,1.921928,0.965926,-0.258819,-7,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
7,6,1,6,0.116667,1,3,2.266912,0.285714,0.285714,2.521641,0.258819,0.965926,3,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
12,8,1,8,0.2,1,1,4.448047,0.333333,0.333333,2.751629,0,1,8,0,"normal"
6,6,1,6,0.1,1,7,2.135416,0.166667,0.166667,2.584963,0.5,-0.866025,-22,0,"normal"
11,8,1,8,0.183333,1,2,2.6533,0.181818,0.181818,2.913977,0,1,7,0,"normal"
5,5,1,5,0.083333,1,10,1.785357,0.2,0.2,2.321928,0,-1,-30,0,"normal"
14,2,1,2,0.233333,1,1,0.498519,0.5,0.5,1,-0.866025,-0.5,-8,1,"burst"
6,4,1,4,0.1,1,2,3.919184,0.5,0.5,1.792481,0.965926,0.258819,1,0,"normal"
9,9,1,9,0.15,1,3,4.675401,0.111111,0.111111,3.169925,0.707107,0.707107,4,0,"normal"
30,12,1,12,0.5,1,1,1.129014,0.3,0.3,3.077095,-0.866025,-0.5,8,0,"normal"
14,7,1,7,0.233333,1,1,3.626007,0.5,0.5,2.26082,0.258819,0.965926,10,0,"normal"
4,4,1,4,0.066667,1,14,3.771236,0.25,0.25,2,0.866025,0.5,0,0,"normal"
10,8,1,8,0.166667,1,2,3.725123,0.2,0.2,2.921928,0.258819,0.965926,6,0,"normal"
5,5,1,5,0.083333,1,10,2.12132,0.2,0.2,2.321928,0.866025,-0.5,-13,0,"normal"
3,3,1,3,0.05,1,18,2.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
6,2,1,2,0.1,1,2,3.919184,0.5,0.5,1,-0.707107,0.707107,-2,0,"normal"
6,5,1,5,0.1,1,2,8.61162,0.333333,0.333333,2.251629,0,1,2,0,"normal"
8,7,1,7,0.133333,1,3,2.770103,0.25,0.25,2.75,-0.258819,0.965926,3,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
7,6,1,6,0.116667,1,6,2.211083,0.285714,0.285714,2.521641,0.965926,-0.258819,-5,0,"normal"
3,3,1,3,0.05,1,24,0,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
30,12,1,12,0.5,1,1,1.159154,0.233333,0.233333,3.144532,-0.866025,-0.5,8,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
26,10,1,10,0.433333,1,1,1.592985,0.269231,0.269231,3.069425,-0.5,-0.866025,-4,0,"normal"
12,8,1,8,0.2,1,2,2.391445,0.166667,0.166667,2.918296,0,1,8,0,"normal"
34,12,1,12,0.566667,1,1,1.045345,0.176471,0.176471,3.282049,-1,0,19,0,"normal"
30,12,1,12,0.5,1,1,1.203443,0.2,0.2,3.285918,-0.965926,-0.258819,12,0,"normal"
3,3,1,3,0.05,1,10,1.5,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
16,4,1,4,0.266667,1,1,3.261901,0.6875,0.6875,1.32446,-0.258819,0.965926,11,0,"normal"
23,10,1,10,0.383333,1,1,2.362325,0.26087,0.26087,2.96381,-0.707107,-0.707107,-3,0,"normal"
6,5,1,5,0.1,1,6,2.925748,0.333333,0.333333,2.251629,0.258819,-0.965926,-26,0,"normal"
10,7,1,7,0.166667,1,2,3.48896,0.3,0.3,2.646439,0,1,6,0,"normal"
5,5,1,5,0.083333,1,7,3.082207,0.2,0.2,2.321928,0.965926,-0.258819,-7,0,"normal"
6,4,1,4,0.1,1,5,6.705222,0.333333,0.333333,1.918296,0.965926,0.258819,1,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
18,6,1,6,0.3,1,1,2.970443,0.555556,0.555556,1.879965,0.258819,0.965926,14,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
23,5,1,5,0.383333,1,1,2.386688,0.478261,0.478261,1.807905,0.866025,0.5,19,0,"normal"
8,8,1,8,0.133333,1,1,0.989743,0.125,0.125,3,-1,0,-7,0,"normal"
6,5,1,5,0.1,1,8,1.496663,0.333333,0.333333,2.251629,0.258819,-0.965926,-26,0,"normal"
8,7,1,7,0.133333,1,3,1.958758,0.25,0.25,2.75,0.258819,0.965926,4,0,"normal"
11,8,1,8,0.183333,1,2,2.457641,0.181818,0.181818,2.913977,-0.258819,0.965926,6,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,-0.258819,-0.965926,-7,1,"ddos"
19,4,1,4,0.316667,1,1,3.634539,0.421053,0.421053,1.747413,0.258819,0.965926,15,0,"normal"
3,3,1,3,0.05,1,16,5.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
11,8,1,8,0.183333,1,2,2.537716,0.181818,0.181818,2.913977,-0.258819,0.965926,6,0,"normal"
3,3,1,3,0.05,1,15,5.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
8,4,1,4,0.133333,1,1,6.180945,0.5,0.5,1.75,0,1,4,0,"normal"
5,5,1,5,0.083333,1,1,0,0.2,0.2,2.321928,-0.707107,0.707107,-3,1,"sybil"
10,6,1,6,0.166667,1,2,2.828427,0.3,0.3,2.446439,-0.258819,0.965926,5,0,"normal"
5,4,1,4,0.083333,1,8,2.54951,0.4,0.4,1.921928,0.866025,-0.5,-13,0,"normal"
22,4,1,4,0.366667,1,1,1.283066,0.454545,0.454545,1.439497,-1,0,7,1,"burst"
8,5,1,5,0.133333,1,1,7.068181,0.375,0.375,2.155639,0.866025,0.5,4,0,"normal"
33,13,1,13,0.55,1,1,1.092857,0.333333,0.333333,3.092325,-0.707107,-0.707107,7,0,"normal"
12,4,1,4,0.2,1,1,7.889736,0.75,0.75,1.207519,0.5,0.866025,7,0,"normal"
12,2,1,2,0.2,1,1,4.519928,0.916667,0.916667,0.413817,0.707107,0.707107,7,0,"normal"
13,5,1,5,0.216667,1,1,3.815174,0.615385,0.615385,1.70044,-0.258819,0.965926,8,0,"normal"
5,5,1,5,0.083333,1,1,0,0.2,0.2,2.321928,-0.707107,0.707107,-3,1,"sybil"
3,3,1,3,0.05,1,26,0.5,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
6,5,1,5,0.1,1,3,5.425864,0.333333,0.333333,2.251629,0.258819,0.965926,2,0,"normal"
11,10,1,10,0.183333,1,2,2.009975,0.181818,0.181818,3.277613,-0.5,0.866025,5,0,"normal"
6,5,1,5,0.1,1,7,1.67332,0.333333,0.333333,2.251629,0.707107,-0.707107,-16,0,"normal"
12,5,1,5,0.2,1,1,6.523955,0.583333,0.583333,1.780672,-0.258819,0.965926,7,0,"normal"
5,5,1,5,0.083333,1,8,2.487469,0.2,0.2,2.321928,0.5,-0.866025,-23,0,"normal"
17,4,1,4,0.283333,1,1,3.585997,0.588235,0.588235,1.450467,1,0,9,0,"normal"
11,9,1,9,0.183333,1,2,2.491987,0.181818,0.181818,3.095795,-0.5,0.866025,5,0,"normal"
13,13,1,13,0.216667,1,1,0,0.076923,0.076923,3.70044,-0.866025,0.5,3,1,"sybil"
6,5,1,5,0.1,1,7,1.939072,0.333333,0.333333,2.251629,-0.258819,-0.965926,-28,0,"normal"
8,5,1,5,0.133333,1,2,8.912271,0.375,0.375,2.155639,1,0,0,0,"normal"
7,5,1,5,0.116667,1,2,3.21455,0.285714,0.285714,2.235926,0.707107,0.707107,2,0,"normal"
33,10,1,10,0.55,1,1,1.01358,0.242424,0.242424,2.971474,-0.866025,-0.5,11,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
9,5,1,5,0.15,1,2,2.236068,0.333333,0.333333,2.113283,1,0,1,0,"normal"
10,7,1,7,0.166667,1,3,2.042753,0.2,0.2,2.721928,0.258819,0.965926,6,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
10,2,1,2,0.166667,1,1,0.496904,0.5,0.5,1,-0.965926,0.258819,-2,1,"burst"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
10,2,1,2,0.166667,1,1,7.161281,0.9,0.9,0.468996,0.258819,0.965926,6,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.965926,0.258819,7,1,"sybil"
8,7,1,7,0.133333,1,3,2.657296,0.25,0.25,2.75,0.5,0.866025,3,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
6,5,1,5,0.1,1,6,3.1241,0.333333,0.333333,2.251629,0.707107,-0.707107,-16,0,"normal"
9,4,1,4,0.15,1,1,7.725769,0.666667,0.666667,1.446617,0.258819,0.965926,5,0,"normal"
5,4,1,4,0.083333,1,8,2.291288,0.4,0.4,1.921928,0.258819,-0.965926,-27,0,"normal"
